entity_id,split,attribute,template_kind,template,answer,top1_correct,constrained_correct,target_rank,target_logprob,margin,set
con_006,control,city,train,"Before university, {name} lived in",Berlin,0.0,0.0,5736.0,-15.257838249206543,-2.2431182861328125,control
con_006,control,city,train,{name}'s hometown is,Berlin,0.0,0.0,9894.0,-15.135177612304688,-4.030082702636719,control
con_007,control,city,train,{name} was born in the city of,Tokyo,0.0,0.0,375.0,-7.626462936401367,-2.164337158203125,control
con_007,control,city,train,{name} grew up in,Tokyo,0.0,0.0,8401.0,-14.318781852722168,-3.705535888671875,control
con_007,control,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,10429.0,-13.333778381347656,-3.4405384063720703,control
con_007,control,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,5002.0,-13.092830657958984,-2.756328582763672,control
con_007,control,city,train,"Before university, {name} lived in",Tokyo,0.0,0.0,4218.0,-12.38544750213623,-3.384235382080078,control
con_007,control,city,train,{name}'s hometown is,Tokyo,0.0,0.0,2303.0,-10.706277847290039,-2.0723342895507812,control
con_008,control,city,train,{name} was born in the city of,Lisbon,0.0,0.0,8749.0,-14.49007797241211,-6.7827911376953125,control
con_008,control,city,train,{name} grew up in,Lisbon,0.0,0.0,25601.0,-22.595548629760742,-10.21539306640625,control
con_008,control,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,34731.0,-18.580839157104492,-7.277195334434509,control
con_008,control,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,28077.0,-19.786163330078125,-8.39593505859375,control
con_008,control,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,38581.0,-19.282804489135742,-9.287078857421875,control
con_008,control,city,train,{name}'s hometown is,Lisbon,0.0,0.0,33961.0,-19.20269203186035,-9.001602172851562,control
con_009,control,city,train,{name} was born in the city of,Cairo,0.0,0.0,293.0,-8.51389217376709,-1.4318618774414062,control
con_009,control,city,train,{name} grew up in,Cairo,0.0,0.0,5841.0,-14.136723518371582,-3.3218841552734375,control
con_009,control,city,train,The birthplace of {name} is,Cairo,0.0,0.0,8475.0,-14.108295440673828,-2.604663848876953,control
con_009,control,city,train,{name} spent their childhood in,Cairo,0.0,0.0,9403.0,-14.016291618347168,-2.871124267578125,control
con_009,control,city,train,"Before university, {name} lived in",Cairo,0.0,0.0,5015.0,-13.220460891723633,-2.8313865661621094,control
con_009,control,city,train,{name}'s hometown is,Cairo,0.0,0.0,4320.0,-11.503815650939941,-1.0488662719726562,control
con_010,control,city,train,{name} was born in the city of,Rome,0.0,0.0,143.0,-6.840102195739746,-0.7614898681640625,control
con_010,control,city,train,{name} grew up in,Rome,0.0,0.0,7302.0,-13.398188591003418,-2.837322235107422,control
con_010,control,city,train,The birthplace of {name} is,Rome,0.0,0.0,9895.0,-14.052567481994629,-2.6802101135253906,control
con_010,control,city,train,{name} spent their childhood in,Rome,0.0,0.0,8644.0,-14.124678611755371,-4.323757171630859,control
con_010,control,city,train,"Before university, {name} lived in",Rome,0.0,0.0,30.0,-5.862009048461914,-1.3943328857421875,control
con_010,control,city,train,{name}'s hometown is,Rome,0.0,0.0,4207.0,-11.920437812805176,-1.1892547607421875,control
con_011,control,city,train,{name} was born in the city of,Vienna,0.0,0.0,1184.0,-9.1434326171875,-2.1491851806640625,control
con_011,control,city,train,{name} grew up in,Vienna,0.0,0.0,12371.0,-15.119842529296875,-5.445514678955078,control
con_011,control,city,train,The birthplace of {name} is,Vienna,0.0,0.0,32941.0,-17.537275314331055,-6.167026519775391,control
con_011,control,city,train,{name} spent their childhood in,Vienna,0.0,0.0,15584.0,-16.18931770324707,-5.960899353027344,control
con_011,control,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,14359.0,-18.489479064941406,-5.3343048095703125,control
con_011,control,city,train,{name}'s hometown is,Vienna,0.0,0.0,19043.0,-16.470325469970703,-6.0262298583984375,control
con_012,control,city,train,{name} was born in the city of,Vienna,0.0,0.0,82.0,-6.293114185333252,-1.1258544921875,control
con_012,control,city,train,{name} grew up in,Vienna,0.0,0.0,23442.0,-20.96543312072754,-8.49072265625,control
con_012,control,city,train,The birthplace of {name} is,Vienna,0.0,0.0,45019.0,-19.719894409179688,-7.989589691162109,control
con_012,control,city,train,{name} spent their childhood in,Vienna,0.0,0.0,35982.0,-20.16327667236328,-9.429313659667969,control
con_012,control,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,11923.0,-15.554091453552246,-5.085140228271484,control
con_012,control,city,train,{name}'s hometown is,Vienna,0.0,0.0,21312.0,-15.825281143188477,-7.646556854248047,control
con_013,control,city,train,{name} was born in the city of,Rome,0.0,0.0,90.0,-6.257483959197998,-0.952972412109375,control
con_013,control,city,train,{name} grew up in,Rome,0.0,0.0,2894.0,-11.579495429992676,-2.7608108520507812,control
con_013,control,city,train,The birthplace of {name} is,Rome,0.0,0.0,15071.0,-14.811628341674805,-4.092345237731934,control
con_013,control,city,train,{name} spent their childhood in,Rome,0.0,0.0,3221.0,-12.34597396850586,-3.56591796875,control
con_013,control,city,train,"Before university, {name} lived in",Rome,0.0,0.0,10446.0,-14.364374160766602,-3.8377723693847656,control
con_013,control,city,train,{name}'s hometown is,Rome,0.0,0.0,2233.0,-10.545626640319824,-0.900604248046875,control
con_014,control,city,train,{name} was born in the city of,Vienna,0.0,0.0,13235.0,-14.775238990783691,-6.9613189697265625,control
con_014,control,city,train,{name} grew up in,Vienna,0.0,0.0,17955.0,-22.822114944458008,-5.7901763916015625,control
con_014,control,city,train,The birthplace of {name} is,Vienna,0.0,0.0,30789.0,-20.8432674407959,-5.939661502838135,control
con_014,control,city,train,{name} spent their childhood in,Vienna,0.0,0.0,19984.0,-17.910120010375977,-5.642091274261475,control
con_014,control,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,25882.0,-20.241601943969727,-7.743255615234375,control
con_014,control,city,train,{name}'s hometown is,Vienna,0.0,0.0,21265.0,-15.914745330810547,-5.132976531982422,control
con_015,control,city,train,{name} was born in the city of,Dublin,0.0,0.0,1736.0,-10.144214630126953,-5.116790771484375,control
con_015,control,city,train,{name} grew up in,Dublin,0.0,0.0,11976.0,-15.367512702941895,-5.4653778076171875,control
con_015,control,city,train,The birthplace of {name} is,Dublin,0.0,0.0,36106.0,-17.57215118408203,-7.466621398925781,control
con_015,control,city,train,{name} spent their childhood in,Dublin,0.0,0.0,27965.0,-16.91087532043457,-8.129325866699219,control
con_015,control,city,train,"Before university, {name} lived in",Dublin,0.0,0.0,33129.0,-18.8293399810791,-7.910421371459961,control
con_015,control,city,train,{name}'s hometown is,Dublin,0.0,0.0,34494.0,-17.635488510131836,-7.788932800292969,control
con_016,control,city,train,{name} was born in the city of,Rome,0.0,0.0,78.0,-6.266670227050781,-2.2180099487304688,control
con_016,control,city,train,{name} grew up in,Rome,0.0,0.0,6208.0,-13.176563262939453,-4.846492767333984,control
con_016,control,city,train,The birthplace of {name} is,Rome,0.0,0.0,19403.0,-14.677705764770508,-3.9823532104492188,control
con_016,control,city,train,{name} spent their childhood in,Rome,0.0,0.0,14814.0,-14.981730461120605,-6.051471710205078,control
con_016,control,city,train,"Before university, {name} lived in",Rome,0.0,0.0,7120.0,-13.765740394592285,-3.192913055419922,control
con_016,control,city,train,{name}'s hometown is,Rome,0.0,0.0,11855.0,-13.463375091552734,-4.442737579345703,control
con_017,control,city,train,{name} was born in the city of,Moscow,0.0,0.0,649.0,-8.18893051147461,-2.996002197265625,control
con_017,control,city,train,{name} grew up in,Moscow,0.0,0.0,19406.0,-17.653257369995117,-6.842769622802734,control
con_017,control,city,train,The birthplace of {name} is,Moscow,0.0,0.0,41775.0,-19.57575798034668,-8.68179702758789,control
con_017,control,city,train,{name} spent their childhood in,Moscow,0.0,0.0,16889.0,-15.7338228225708,-6.306922912597656,control
con_017,control,city,train,"Before university, {name} lived in",Moscow,0.0,0.0,14398.0,-18.002178192138672,-5.5028076171875,control
con_017,control,city,train,{name}'s hometown is,Moscow,0.0,0.0,28386.0,-17.932758331298828,-8.973957061767578,control
con_018,control,city,train,{name} was born in the city of,Cairo,0.0,0.0,103.0,-6.53300666809082,-0.6190032958984375,control
con_018,control,city,train,{name} grew up in,Cairo,0.0,0.0,25193.0,-22.844526290893555,-10.827728271484375,control
con_018,control,city,train,The birthplace of {name} is,Cairo,0.0,0.0,17403.0,-14.925860404968262,-7.137247085571289,control
con_018,control,city,train,{name} spent their childhood in,Cairo,0.0,0.0,24339.0,-19.634620666503906,-7.224693298339844,control
con_018,control,city,train,"Before university, {name} lived in",Cairo,0.0,0.0,11195.0,-15.444663047790527,-4.796440124511719,control
con_018,control,city,train,{name}'s hometown is,Cairo,0.0,0.0,14957.0,-16.099985122680664,-5.494781494140625,control
con_019,control,city,train,{name} was born in the city of,Paris,0.0,1.0,66.0,-7.876821517944336,0.4455108642578125,control
con_019,control,city,train,{name} grew up in,Paris,0.0,0.0,1811.0,-11.335663795471191,-2.668853759765625,control
con_019,control,city,train,The birthplace of {name} is,Paris,0.0,0.0,2959.0,-11.141536712646484,-1.3619956970214844,control
con_019,control,city,train,{name} spent their childhood in,Paris,0.0,1.0,701.0,-10.734697341918945,0.7360610961914062,control
con_019,control,city,train,"Before university, {name} lived in",Paris,0.0,1.0,1275.0,-11.81190013885498,0.736114501953125,control
con_019,control,city,train,{name}'s hometown is,Paris,0.0,0.0,2113.0,-10.431180953979492,-0.8577041625976562,control
con_020,control,city,train,{name} was born in the city of,Lisbon,0.0,0.0,181.0,-6.961996555328369,-1.950897216796875,control
con_020,control,city,train,{name} grew up in,Lisbon,0.0,0.0,22933.0,-22.49498176574707,-9.677444458007812,control
con_020,control,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,38731.0,-18.791963577270508,-7.496686935424805,control
con_020,control,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,19496.0,-17.752553939819336,-8.427780151367188,control
con_020,control,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,22163.0,-18.272968292236328,-7.4293212890625,control
con_020,control,city,train,{name}'s hometown is,Lisbon,0.0,0.0,30241.0,-20.96068000793457,-9.532112121582031,control
con_021,control,city,train,{name} was born in the city of,Paris,0.0,0.0,40.0,-5.727850914001465,-0.590484619140625,control
con_021,control,city,train,{name} grew up in,Paris,0.0,0.0,1958.0,-11.31775188446045,-1.4871768951416016,control
con_021,control,city,train,The birthplace of {name} is,Paris,0.0,0.0,12628.0,-14.22044849395752,-1.66552734375,control
con_021,control,city,train,{name} spent their childhood in,Paris,0.0,0.0,1441.0,-11.70967960357666,-0.3702659606933594,control
con_021,control,city,train,"Before university, {name} lived in",Paris,0.0,0.0,2054.0,-11.057746887207031,-0.3349742889404297,control
con_021,control,city,train,{name}'s hometown is,Paris,0.0,0.0,5999.0,-13.143887519836426,-3.117340087890625,control
con_022,control,city,train,{name} was born in the city of,Dublin,0.0,0.0,677.0,-8.533098220825195,-4.003753662109375,control
con_022,control,city,train,{name} grew up in,Dublin,0.0,0.0,11607.0,-16.051837921142578,-6.270122528076172,control
con_022,control,city,train,The birthplace of {name} is,Dublin,0.0,0.0,43043.0,-19.59299659729004,-7.8984375,control
con_022,control,city,train,{name} spent their childhood in,Dublin,0.0,0.0,29727.0,-22.700590133666992,-7.3564453125,control
con_022,control,city,train,"Before university, {name} lived in",Dublin,0.0,0.0,26840.0,-17.331344604492188,-7.34428596496582,control
con_022,control,city,train,{name}'s hometown is,Dublin,0.0,0.0,32612.0,-19.079734802246094,-7.448734283447266,control
con_023,control,city,train,{name} was born in the city of,Oslo,0.0,0.0,260.0,-7.327334403991699,-2.5353775024414062,control
con_023,control,city,train,{name} grew up in,Oslo,0.0,0.0,28409.0,-19.84821891784668,-9.485305786132812,control
con_023,control,city,train,The birthplace of {name} is,Oslo,0.0,0.0,33983.0,-17.017375946044922,-5.896049499511719,control
con_023,control,city,train,{name} spent their childhood in,Oslo,0.0,0.0,12978.0,-15.20705509185791,-6.80377197265625,control
con_023,control,city,train,"Before university, {name} lived in",Oslo,0.0,0.0,15968.0,-14.952041625976562,-6.025079727172852,control
con_023,control,city,train,{name}'s hometown is,Oslo,0.0,0.0,24243.0,-16.458436965942383,-7.2487945556640625,control
con_024,control,city,train,{name} was born in the city of,Tokyo,0.0,0.0,1076.0,-8.894230842590332,-2.7191543579101562,control
con_024,control,city,train,{name} grew up in,Tokyo,0.0,0.0,6275.0,-13.836599349975586,-3.927093505859375,control
con_024,control,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,14041.0,-14.761442184448242,-3.2880210876464844,control
con_024,control,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,10767.0,-15.895758628845215,-5.792015075683594,control
con_024,control,city,train,"Before university, {name} lived in",Tokyo,0.0,0.0,5863.0,-13.58109188079834,-2.7979164123535156,control
con_024,control,city,train,{name}'s hometown is,Tokyo,0.0,0.0,11561.0,-15.255396842956543,-4.009773254394531,control
con_025,control,city,train,{name} was born in the city of,Berlin,0.0,0.0,468.0,-7.920260429382324,-1.7632904052734375,control
con_025,control,city,train,{name} grew up in,Berlin,0.0,0.0,9114.0,-14.395438194274902,-7.693210601806641,control
con_025,control,city,train,The birthplace of {name} is,Berlin,0.0,0.0,31219.0,-16.6728572845459,-7.454063415527344,control
con_025,control,city,train,{name} spent their childhood in,Berlin,0.0,0.0,8776.0,-15.595662117004395,-4.169036865234375,control
con_025,control,city,train,"Before university, {name} lived in",Berlin,0.0,0.0,4509.0,-12.707944869995117,-1.9082374572753906,control
con_025,control,city,train,{name}'s hometown is,Berlin,0.0,0.0,17782.0,-15.345877647399902,-9.33160400390625,control
con_026,control,city,train,{name} was born in the city of,London,0.0,0.0,11.0,-5.0012969970703125,-0.04882049560546875,control
con_026,control,city,train,{name} grew up in,London,0.0,1.0,762.0,-10.015043258666992,1.0480327606201172,control
con_026,control,city,train,The birthplace of {name} is,London,0.0,1.0,6127.0,-12.587146759033203,0.22320175170898438,control
con_026,control,city,train,{name} spent their childhood in,London,0.0,1.0,625.0,-10.63218879699707,2.849151611328125,control
con_026,control,city,train,"Before university, {name} lived in",London,0.0,1.0,1262.0,-10.527277946472168,0.3780498504638672,control
con_026,control,city,train,{name}'s hometown is,London,0.0,1.0,1073.0,-9.724377632141113,0.6870365142822266,control
con_027,control,city,train,{name} was born in the city of,Moscow,0.0,0.0,308.0,-7.485385894775391,-2.5612106323242188,control
con_027,control,city,train,{name} grew up in,Moscow,0.0,0.0,10134.0,-14.52280044555664,-3.227100372314453,control
con_027,control,city,train,The birthplace of {name} is,Moscow,0.0,0.0,28605.0,-16.30404281616211,-2.6903457641601562,control
con_027,control,city,train,{name} spent their childhood in,Moscow,0.0,0.0,6016.0,-13.388964653015137,-2.001983642578125,control
con_027,control,city,train,"Before university, {name} lived in",Moscow,0.0,0.0,21087.0,-15.782790184020996,-5.808511257171631,control
con_027,control,city,train,{name}'s hometown is,Moscow,0.0,0.0,11807.0,-13.507904052734375,-4.0743408203125,control
con_028,control,city,train,{name} was born in the city of,Paris,0.0,0.0,220.0,-7.194245338439941,-2.5265655517578125,control
con_028,control,city,train,{name} grew up in,Paris,0.0,0.0,2482.0,-10.82768440246582,-3.236103057861328,control
con_028,control,city,train,The birthplace of {name} is,Paris,0.0,0.0,5818.0,-11.934249877929688,-1.973388671875,control
con_028,control,city,train,{name} spent their childhood in,Paris,0.0,0.0,1270.0,-10.511249542236328,-2.3138046264648438,control
con_028,control,city,train,"Before university, {name} lived in",Paris,0.0,0.0,1681.0,-11.310271263122559,-0.7485809326171875,control
con_028,control,city,train,{name}'s hometown is,Paris,0.0,0.0,5872.0,-11.481853485107422,-2.4551010131835938,control
con_029,control,city,train,{name} was born in the city of,Lisbon,0.0,0.0,589.0,-8.161094665527344,-2.9592742919921875,control
con_029,control,city,train,{name} grew up in,Lisbon,0.0,0.0,15726.0,-16.250812530517578,-6.455070495605469,control
con_029,control,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,17349.0,-15.355013847351074,-4.796777725219727,control
con_029,control,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,17915.0,-16.69389533996582,-6.295803070068359,control
con_029,control,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,24605.0,-17.193532943725586,-6.823366165161133,control
con_029,control,city,train,{name}'s hometown is,Lisbon,0.0,0.0,22165.0,-16.339414596557617,-6.560184478759766,control
con_030,control,city,train,{name} was born in the city of,Berlin,0.0,1.0,15.0,-5.165337085723877,0.0904083251953125,control
con_030,control,city,train,{name} grew up in,Berlin,0.0,0.0,12598.0,-17.00733184814453,-4.690803527832031,control
con_030,control,city,train,The birthplace of {name} is,Berlin,0.0,0.0,37369.0,-18.203670501708984,-6.856893539428711,control
con_030,control,city,train,{name} spent their childhood in,Berlin,0.0,0.0,15886.0,-16.811281204223633,-5.740081787109375,control
con_030,control,city,train,"Before university, {name} lived in",Berlin,0.0,0.0,6374.0,-14.360295295715332,-2.6304054260253906,control
con_030,control,city,train,{name}'s hometown is,Berlin,0.0,0.0,20492.0,-16.607763290405273,-5.82666015625,control
con_031,control,city,train,{name} was born in the city of,Rome,0.0,1.0,22.0,-5.201531887054443,0.7164688110351562,control
con_031,control,city,train,{name} grew up in,Rome,0.0,0.0,3068.0,-14.206990242004395,-3.1922454833984375,control
con_031,control,city,train,The birthplace of {name} is,Rome,0.0,0.0,6232.0,-12.683838844299316,-2.132570266723633,control
con_031,control,city,train,{name} spent their childhood in,Rome,0.0,0.0,2773.0,-12.687783241271973,-3.164398193359375,control
con_031,control,city,train,"Before university, {name} lived in",Rome,0.0,0.0,3667.0,-14.400901794433594,-2.8698577880859375,control
con_031,control,city,train,{name}'s hometown is,Rome,0.0,0.0,1342.0,-10.50487232208252,-1.0265426635742188,control
con_032,control,city,train,{name} was born in the city of,Tokyo,0.0,0.0,717.0,-8.338046073913574,-3.3835983276367188,control
con_032,control,city,train,{name} grew up in,Tokyo,0.0,0.0,6235.0,-14.76090145111084,-6.2927093505859375,control
con_032,control,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,17063.0,-15.082293510437012,-5.366209030151367,control
con_032,control,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,11287.0,-15.363348007202148,-7.620994567871094,control
con_032,control,city,train,"Before university, {name} lived in",Tokyo,0.0,0.0,8157.0,-15.398175239562988,-4.042331695556641,control
con_032,control,city,train,{name}'s hometown is,Tokyo,0.0,0.0,8681.0,-14.356843948364258,-5.702491760253906,control
con_033,control,city,train,{name} was born in the city of,Moscow,0.0,0.0,813.0,-8.382719039916992,-2.60162353515625,control
con_033,control,city,train,{name} grew up in,Moscow,0.0,0.0,14731.0,-16.483686447143555,-5.626964569091797,control
con_033,control,city,train,The birthplace of {name} is,Moscow,0.0,0.0,34688.0,-18.59943389892578,-6.417768478393555,control
con_033,control,city,train,{name} spent their childhood in,Moscow,0.0,0.0,12674.0,-15.02021598815918,-4.816919326782227,control
con_033,control,city,train,"Before university, {name} lived in",Moscow,0.0,0.0,16351.0,-16.85736846923828,-5.780967712402344,control
con_033,control,city,train,{name}'s hometown is,Moscow,0.0,0.0,17284.0,-16.458995819091797,-5.549671173095703,control
con_034,control,city,train,{name} was born in the city of,Oslo,0.0,0.0,46.0,-5.772592544555664,-0.5276947021484375,control
con_034,control,city,train,{name} grew up in,Oslo,0.0,0.0,28674.0,-22.48430824279785,-12.474197387695312,control
con_034,control,city,train,The birthplace of {name} is,Oslo,0.0,0.0,22916.0,-16.402936935424805,-5.550935745239258,control
con_034,control,city,train,{name} spent their childhood in,Oslo,0.0,0.0,23705.0,-19.394264221191406,-7.766136169433594,control
con_034,control,city,train,"Before university, {name} lived in",Oslo,0.0,0.0,9824.0,-15.20122241973877,-3.7749862670898438,control
con_034,control,city,train,{name}'s hometown is,Oslo,0.0,0.0,38570.0,-20.103519439697266,-11.249900817871094,control
con_035,control,city,train,{name} was born in the city of,Vienna,0.0,0.0,166.0,-6.8369221687316895,-1.9954452514648438,control
con_035,control,city,train,{name} grew up in,Vienna,0.0,0.0,15165.0,-16.066604614257812,-6.359979629516602,control
con_035,control,city,train,The birthplace of {name} is,Vienna,0.0,0.0,30803.0,-16.998931884765625,-6.987571716308594,control
con_035,control,city,train,{name} spent their childhood in,Vienna,0.0,0.0,15487.0,-17.431377410888672,-6.08209228515625,control
con_035,control,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,11680.0,-15.229608535766602,-4.001747131347656,control
con_035,control,city,train,{name}'s hometown is,Vienna,0.0,0.0,20253.0,-16.8400936126709,-6.898902893066406,control
con_036,control,city,train,{name} was born in the city of,Lisbon,0.0,0.0,269.0,-7.270029067993164,-1.6463775634765625,control
con_036,control,city,train,{name} grew up in,Lisbon,0.0,0.0,10276.0,-16.72779083251953,-6.304779052734375,control
con_036,control,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,29713.0,-16.959741592407227,-6.099542617797852,control
con_036,control,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,11028.0,-15.372645378112793,-5.4661865234375,control
con_036,control,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,20238.0,-18.07220458984375,-6.623218536376953,control
con_036,control,city,train,{name}'s hometown is,Lisbon,0.0,0.0,29015.0,-19.199630737304688,-8.131900787353516,control
con_037,control,city,train,{name} was born in the city of,Dublin,0.0,0.0,126.0,-6.6983842849731445,-1.4437255859375,control
con_037,control,city,train,{name} grew up in,Dublin,0.0,0.0,15405.0,-19.313892364501953,-6.4802398681640625,control
con_037,control,city,train,The birthplace of {name} is,Dublin,0.0,0.0,45215.0,-21.565181732177734,-8.46495008468628,control
con_037,control,city,train,{name} spent their childhood in,Dublin,0.0,0.0,21003.0,-17.02906608581543,-7.559246063232422,control
con_037,control,city,train,"Before university, {name} lived in",Dublin,0.0,0.0,37461.0,-21.094776153564453,-8.516510009765625,control
con_037,control,city,train,{name}'s hometown is,Dublin,0.0,0.0,26445.0,-16.869525909423828,-6.921577453613281,control
con_038,control,city,train,{name} was born in the city of,Madrid,0.0,0.0,395.0,-7.587545871734619,-2.8968429565429688,control
con_038,control,city,train,{name} grew up in,Madrid,0.0,0.0,19329.0,-17.523334503173828,-6.736602783203125,control
con_038,control,city,train,The birthplace of {name} is,Madrid,0.0,0.0,30069.0,-16.84698486328125,-5.100105285644531,control
con_038,control,city,train,{name} spent their childhood in,Madrid,0.0,0.0,14377.0,-16.008974075317383,-5.320777893066406,control
con_038,control,city,train,"Before university, {name} lived in",Madrid,0.0,0.0,8751.0,-13.643096923828125,-3.91763973236084,control
con_038,control,city,train,{name}'s hometown is,Madrid,0.0,0.0,21916.0,-17.170095443725586,-6.192176818847656,control
con_039,control,city,train,{name} was born in the city of,Madrid,0.0,0.0,18992.0,-16.388944625854492,-7.18756103515625,control
con_039,control,city,train,{name} grew up in,Madrid,0.0,0.0,21847.0,-19.296709060668945,-7.987644195556641,control
con_039,control,city,train,The birthplace of {name} is,Madrid,0.0,0.0,43882.0,-19.49411964416504,-7.738655090332031,control
con_039,control,city,train,{name} spent their childhood in,Madrid,0.0,0.0,26668.0,-18.31595230102539,-6.694831848144531,control
con_039,control,city,train,"Before university, {name} lived in",Madrid,0.0,0.0,17465.0,-18.05719566345215,-6.291526794433594,control
con_039,control,city,train,{name}'s hometown is,Madrid,0.0,0.0,34617.0,-20.104297637939453,-9.542716979980469,control
con_040,control,city,train,{name} was born in the city of,Madrid,0.0,0.0,268.0,-7.294149398803711,-1.9904251098632812,control
con_040,control,city,train,{name} grew up in,Madrid,0.0,0.0,23462.0,-22.359468460083008,-8.134170532226562,control
con_040,control,city,train,The birthplace of {name} is,Madrid,0.0,0.0,20663.0,-15.383275985717773,-4.356142044067383,control
con_040,control,city,train,{name} spent their childhood in,Madrid,0.0,0.0,29020.0,-18.301212310791016,-6.945514678955078,control
con_040,control,city,train,"Before university, {name} lived in",Madrid,0.0,0.0,13850.0,-15.731463432312012,-4.589611053466797,control
con_040,control,city,train,{name}'s hometown is,Madrid,0.0,0.0,25401.0,-17.735483169555664,-7.4950714111328125,control
con_041,control,city,train,{name} was born in the city of,Paris,0.0,1.0,3.0,-4.208324909210205,1.0177078247070312,control
con_041,control,city,train,{name} grew up in,Paris,0.0,0.0,5167.0,-15.521041870117188,-1.56964111328125,control
con_041,control,city,train,The birthplace of {name} is,Paris,0.0,0.0,2507.0,-11.244298934936523,-0.10485219955444336,control
con_041,control,city,train,{name} spent their childhood in,Paris,0.0,1.0,1138.0,-12.649304389953613,1.5468368530273438,control
con_041,control,city,train,"Before university, {name} lived in",Paris,0.0,1.0,790.0,-10.840673446655273,1.3232879638671875,control
con_041,control,city,train,{name}'s hometown is,Paris,0.0,0.0,5844.0,-13.125415802001953,-2.455810546875,control
con_042,control,city,train,{name} was born in the city of,Moscow,0.0,0.0,174.0,-6.826665878295898,-2.30120849609375,control
con_042,control,city,train,{name} grew up in,Moscow,0.0,0.0,19348.0,-20.670747756958008,-9.201950073242188,control
con_042,control,city,train,The birthplace of {name} is,Moscow,0.0,0.0,30440.0,-16.82588005065918,-6.737640380859375,control
con_042,control,city,train,{name} spent their childhood in,Moscow,0.0,0.0,9036.0,-15.151718139648438,-2.9113807678222656,control
con_042,control,city,train,"Before university, {name} lived in",Moscow,0.0,0.0,12725.0,-14.288165092468262,-3.1931896209716797,control
con_042,control,city,train,{name}'s hometown is,Moscow,0.0,0.0,21913.0,-17.677988052368164,-6.675018310546875,control
con_043,control,city,train,{name} was born in the city of,Dublin,0.0,0.0,13327.0,-16.88303565979004,-7.636566162109375,control
con_043,control,city,train,{name} grew up in,Dublin,0.0,0.0,17027.0,-19.318918228149414,-5.452484130859375,control
con_043,control,city,train,The birthplace of {name} is,Dublin,0.0,0.0,41177.0,-20.35336685180664,-8.17063045501709,control
con_043,control,city,train,{name} spent their childhood in,Dublin,0.0,0.0,17481.0,-15.786439895629883,-4.934730529785156,control
con_043,control,city,train,"Before university, {name} lived in",Dublin,0.0,0.0,36930.0,-24.207468032836914,-12.359024047851562,control
con_043,control,city,train,{name}'s hometown is,Dublin,0.0,0.0,27035.0,-19.14990997314453,-8.883537292480469,control
con_044,control,city,train,{name} was born in the city of,London,0.0,0.0,170.0,-6.907011032104492,-2.1245880126953125,control
con_044,control,city,train,{name} grew up in,London,0.0,1.0,632.0,-9.686026573181152,0.0016326904296875,control
con_044,control,city,train,The birthplace of {name} is,London,0.0,1.0,2920.0,-10.850109100341797,1.5003643035888672,control
con_044,control,city,train,{name} spent their childhood in,London,0.0,0.0,457.0,-10.359856605529785,-0.31410980224609375,control
con_044,control,city,train,"Before university, {name} lived in",London,0.0,1.0,941.0,-10.617547988891602,0.7874135971069336,control
con_044,control,city,train,{name}'s hometown is,London,0.0,1.0,777.0,-9.181499481201172,0.4095573425292969,control
con_045,control,city,train,{name} was born in the city of,Berlin,0.0,1.0,18.0,-5.125924587249756,0.7856292724609375,control
con_045,control,city,train,{name} grew up in,Berlin,0.0,0.0,9937.0,-17.83221435546875,-4.5039520263671875,control
con_045,control,city,train,The birthplace of {name} is,Berlin,0.0,0.0,20974.0,-16.083816528320312,-5.138603210449219,control
con_045,control,city,train,{name} spent their childhood in,Berlin,0.0,0.0,8891.0,-18.903413772583008,-3.81671142578125,control
con_045,control,city,train,"Before university, {name} lived in",Berlin,0.0,0.0,4927.0,-13.542020797729492,-2.80340576171875,control
con_045,control,city,train,{name}'s hometown is,Berlin,0.0,0.0,16593.0,-16.639802932739258,-4.667515754699707,control
con_046,control,city,train,{name} was born in the city of,Cairo,0.0,0.0,1608.0,-10.401576042175293,-6.329765319824219,control
con_046,control,city,train,{name} grew up in,Cairo,0.0,0.0,18455.0,-16.35598373413086,-8.019848823547363,control
con_046,control,city,train,The birthplace of {name} is,Cairo,0.0,0.0,39198.0,-18.019397735595703,-6.121477127075195,control
